,DOC_ID,LABEL,RATING,VERIFIED_PURCHASE,PRODUCT_CATEGORY,PRODUCT_ID,PRODUCT_TITLE,REVIEW_TITLE,REVIEW_TEXT
1003,1004,__label1__,4,Y,Books,324421443,The Labor Relations Process,easy to understand,"This book is really well-written. Informative, clear, easy to understand. Need a better flow though."
1009,1010,__label1__,4,N,Books,990735702,The Wild Ways of Tim O'Reilly,What a great read! The author paints a beautiful backdrop to ...,What a great read!  The author paints a beautiful backdrop to a thrilling story line as you travel with the characters from California to Texas to Hawaii.  Lots of flying woven throughout.  I couldn't wait to get to the next page.
1024,1025,__label1__,3,Y,Books,743264363,Get a Financial Life: Personal Finance In Your Twenties and Thirties,Finances,"Nothing new in this book , if you already have read something in how to master your financial life this book will not be a much help for you."
1038,1039,__label1__,4,N,Books,1404104348,1001 Things Every College Student Needs to Know: (Like Buying Your Books Before Exams Start),Appreciated gift,I gave this to my sister who just graduated from high school and was going to a state college and she was surprised at some of the information found here.
1067,1068,__label1__,4,N,Books,62219979,The End of Diabetes: The Eat to Live Plan to Prevent and Reverse Diabetes,Really good for diabetics,This is a great book for dietbetics. I thought medicine was the only way to treat my condition for years. I didn't think it could be fixed through diet but it can. I love the way this book describes how to change your life. change is hard and it can be a little depressing at times.
1071,1072,__label1__,4,N,Books,1611099692,Brilliance (The Brilliance Trilogy),Great book,"Great book .I enjoyed this book.Brilliance is an exciting &#34;futuristic&#34; story that could easily have taken place today. A fun read, can't wait to start the 2nd novel."
1087,1088,__label1__,4,N,Books,146804009X,THE BRAIN That Changes Everything: The Ultimate Guide To Accelerating Your Brain,"Read it, learn it, love it","To say this book is useful to all is an understatement, but unfortunately not everyone thinks that way. Yes the book can be boring, yes the book is dry, but when have you ever enjoyed learning like you enjoy a movie? If you want to help yourself out in life check this out, do the exercises, just give it your best shot, but actually try."
1118,1119,__label1__,4,N,Books,452281903,A Man Named Dave: A Story of Triumph and Forgiveness,A Road to Recovery and New Beginnings,"The third and last book of Dave Pelzer's retelling of his experiences as he searched his way to recovery and total forgiveness. He knows he cannot change his past but he must do something to vindicate himself especially his mother... and father. He will learn this the hard way and he will become a father himself. More than forgiveness, this novel brings hope to those who are suffering similar child abuse traumas.<br />Along one's road to recovery are people who will make you feel right about yourself, notwithstanding your dark past. There are good people and people who had it worse in the past don't necessarily have to be wicked."
1121,1122,__label1__,4,N,Books,982301820,10-Day Green Smoothie Cleanse: Lose Up to 15 Pounds in 10 Days!,It works!,"Thanks to this book I've lost 13 pounds in 10 days. But be very careful later, if you don't pay attention what and how much you eat you'll easily get that weight back."
1135,1136,__label1__,2,N,Books,1432799320,"Life Lessons from Nature: Motivational Speaker, Military Strategist, Political Advisor, Scientist & Engineer, Foster Parent",Was expecting more,"I had very high expectations from this book but after reading it, I was a bit disappointed. Even though this book has some very important lessons to teach us, I still think there were so many things missing out in it. I really like how the author relates us humans with animals, but there could have been so much more than merely just relating the two species and giving a few examples.<br /><br />I love Natura and tend to follow it all the lessons it I learn from it. It is filled with if not millions but thousands of new ways to inspire and motivate the humans, however this book lacked that spark you expect when talking about nature. So for me, its below than what I had expected. Hence the 2 stars. Thank you"
1141,1142,__label1__,4,N,Books,62059971,The Elite (The Selection),Worthy sequel,The sequel to Selection is interesting as the first part and as it goes deeper into the story you get to realize and understand some things you might didn't in the first part.
1142,1143,__label1__,4,Y,Books,738705268,"Don't Die, Dragonfly (The Seer Series)",Enjoyed it,"Well written book and brings across the personal battle within a teenager well, trying to fit in with the crowd while still accepting her psychic powers. The character has been beautifully brought across. Though I do think that the book could have done without certain unnecessary events particularly towards the second half, felt the story was being dragged in certain parts. Perhaps I am being overly critical. Overall it's well written and an enjoyable read."
1160,1161,__label1__,4,N,Books,307743152,Driven to Distraction (Revised): Recognizing and Coping with Attention Deficit Disorder,Good book,"This book has been instrumental in helping me with my ADD, and has even helped me to start kicking my Adderall habit. I also found a great OTC Adderall replacement to use in conjunction with the techniques in this book. You can find it on Amazon, it's called AdderRx.[[ASIN:B00G6R70J0 AdderRx (Nuphetamine HCM)- Clinically proven to increase mental focus, brain function, cognition, alertness, improve concentration, and energy for those with ADD/ADHD. Money back guarantee!]]"
