,Unnamed: 0,DOC_ID,LABEL,RATING,VERIFIED_PURCHASE,PRODUCT_CATEGORY,PRODUCT_ID,PRODUCT_TITLE,REVIEW_TITLE,REVIEW_TEXT,DEGREE_0.25,DEGREE_0.50,DEGREE_0.75
79,1905,1906,__label1__,2,N,Grocery,B001EQ5HQG,"Nature Valley Sweet & Salty Nut Granola Bars, Roasted Mixed Nut, 1.2 Ounce, 6-count, (Pack of 6)",very few nuts,These nuts were not what I expected. The can had mostly almonds and cashews. There were very few other nuts in the can. I was disappointed because most of the other items that I have purchased were very satisfactory.,682,544,20.0
80,1928,1929,__label1__,1,N,Grocery,B00AWEDP2O,Kellogg's Special K Special K Brownie Bites - Fudge - 0.74 oz - 6 ct,That's new,"Our group got this and a bunch of other snack items for a party and we're talking about people who would eat absolutely anything. When they finally got to this, absolutely no one liked it. Out of all the chips and chocolate bars, this was the only item to have been left barely touched.",681,539,14.0
81,1943,1944,__label1__,4,N,Grocery,B005MHRF86,"Plum Organics Baby Second Blends, Apple and Carrot, 4 Ounce Pouches (Pack of 12)",Great taste,"These are great, they taste great and they are super handy when you are on the go with baby, buy the spoons that go with it and you've got messy free lunch on the fly and they are organic!",678,611,95.0
82,1947,1948,__label1__,4,N,Grocery,B0088W8HKC,"Welch's Mixed Fruit Snacks, 0.9 oz., 80-Count",yum,"This product is a definite yum for me, so I would have to give it all five stars to encourage others to have the same excellent experience.",678,469,2.0
83,1952,1953,__label1__,1,N,Grocery,B002DHUCEM,"Special K Protein Shakes, Milk Chocolate, 4-Count Bottles (Pack of 6)",WARNING: Do not buy!!!! Waste of Money and a DOES NOT WORK!!!,"I purchased this product a little over 5 months ago and hardly noticed a difference... Some people that purchase weight loss items continue with their unhealthy lifestyle while using the product, but I did not. After losing a close family member to weight related issues last year, I decided to change my life for the better.<br /><br />I purchased the Special K Shakes after hearing great reviews from others online and in my community. I fully trusted their opinions and had high hopes for this product. I purchased it and hoped that within a few weeks, paired with an active lifestyle, that I would notice some sort of results. Two weeks passed, three, four and even six weeks later I hadn't even lost 5 pounds! If you have struggled with weight like I have, you can understand how frustrating this can be. After my experience, I really question the good reviews this product has, I have no idea how people believe this product works in any way, shape or form.<br /><br />So naturally, what did I do? I decided I had to find something else that worked. I wasn't going to let the failure of this product keep me from reaching my goal of losing 50 lbs. I searched and searched, did my due diligence and finally settled on a product that I believed gave me the best chance of reaching my goal.<br /><br />It has been three months and I have lost 42 pounds since giving up on the Special K Shakes and I don't regret it! I'm going to reach my goal well before the end of the month and I couldn't be happier! I have never felt so good and relieved in my life. I get emotional typing this because I struggled for so long trying so many different products to still be unhappy and overweight.<br /><br />If you have went through the same emotional toll I have and need something that will get you results you need, USE THIS PRODUCT -----&#62; http://amzn.to/1kIihbC. It is available here on Amazon and will change your life, I promise.<br /><br />You won't be disappointed. I am a walking and living example of the fact that this product works and helped me through the hardest time of my life. I hope this helps at least a few people who have struggled with weight throughout their lives.",682,573,25.0
84,1979,1980,__label1__,4,N,Grocery,B001C1MCHK,Nestle Chocolate Semi-Sweet Morsels - 72 oz. bag,Chips great. Tasted Good!,"Chips great. Tasted Good! But delivery truck was hot or warehouse. Chips were parley melted and white. Did use some chips (about half) that were not melted, rest of bag was tossed.",682,614,1.0
85,2030,2031,__label1__,4,N,Grocery,B003V5HEXC,"TEECCINO TEE-BAG,OG2,CHOC HERB, 10 BAG",Not my cup of coffee-tea,"I've had a few of these coffee and tea infusions, but I can't say that I really liked any of them. This<br /><br />brew in particular is just out of this world terrible for me, but that might just be my taste talking<br /><br />there.",680,569,64.0
86,2033,2034,__label1__,2,N,Grocery,B000GZW5OS,"Eden Organic Black Beans, No Salt Added, 15-Ounce Cans (Pack of 12)",Economical beans,These beans were very economical and the seller was extremely prompt in getting them to me. They came to me fresh and there were quite a few beans in the package. I feel that this is an excellent product and the seller is superb - would definitely buy again!,680,577,81.0
87,2043,2044,__label1__,1,N,Grocery,B007U29UYS,"Nagai Deluxe Sushi Nori, 50 Count",NOT GOOD,This nori is low quality seaweed. It is not crisp and tasted as though it was expired at the time of opening the package.,667,300,4.0
88,2098,2099,__label1__,1,N,Grocery,B005O18MZA,"Nature's Earthly Choice Premium Organic 100% Whole Grain Quinoa, 2 Pound",yikes,"I really recommend quinoa if you want energy and strength to last the day, but I don't recommend sand and dirt to be added to the mix, so you might want to avoid this.",678,408,11.0
89,2155,2156,__label1__,2,N,Grocery,B000YPML80,"Quaker Breakfast Cookies, Oatmeal Chocolate Chip, 6 Cookies Per Box (Pack of 6)",taste old and are not edible.,The cookies taste old and are not edible. They are not past the expiration date yet even the chips are white like how old chocolate turns white. These are terrible! They give you plenty for a snack and truly great taste.,681,636,109.0
90,2163,2164,__label1__,1,N,Grocery,B000MTST70,"Red Bull Energy Drink, 8.4 Fl Oz Cans (6 Packs of 4, Total 24 Cans)",Get something better for your body.,This will lead you to CRASH and crash hard! Instead of stuffing oyurself with sugars and bad calories/carbs...take some natural. I have been taking garcinia cambogia and have experience magnificant results and am full of energy without the crash.,682,637,4.0
91,2221,2222,__label1__,2,N,Grocery,B00NYYVWFQ,"Matcha Green Tea Powder 4oz – Organic Strong Milky Taste USDA Certified – 137x Antioxidants Over Brewed Green Tea – Great for Latte, Smoothie, Ice Cream and Baking & Alternative Coffee Substitute",Chinese Matcha may be unhealthy due to high levels of heavy metal lead!!!,"Enzo matcha is made in China. I saw a great article on GREEN TEA GUIDE dot com that warned that Chinese Matcha may be unhealthy due to high levels of heavy metal lead!!! Here is a small part of the article:<br /><br />&#34;CHINESE MATCHA could have SERIOUS CONSEQUENCES since the lead content in Chinese tea leaves is so high and you are consuming the unfiltered leaf. Be sure to ask where your matcha comes from before you buy.&#34;<br /><br />It's worth checking out the article!<br /><br />BTW, the author also said that: &#34;The Japanese tea leaves did not have any tea leaves that exceeded the limit.&#34;<br /><br />I think Japanese matcha is healthier. I thought you might find this article useful.",681,568,16.0
92,2282,2283,__label1__,1,N,Grocery,B000EM9E2Y,"Just the Cheese Popped Cheese, Butter Flavor, 1.7-Ounce Bags (Pack of 6)",Tastes odd,I won't say that it tastes terrible but it's just a little odd. I'm not a big fan and neither were my friends.,632,211,4.0
93,2324,2325,__label1__,2,Y,Grocery,B004X8TIXA,"Keebler Country Style Oatmeal Cookies With Raisins, 13 oz. (Pack of 6)",Didnt really care for,These weren't what I expected. I didnt really care for them although the price was really good. I was hoping they would be soft and chewy but they are hard and crispy.,682,509,46.0
94,2328,2329,__label1__,2,N,Grocery,B0006B6U34,Art of Appreciation Gift Baskets Dressed To Impress Peony Floral Spa Bath and Body Care Package Gift Box,no scent whatsoever,The products included in this basket had no scent whatsoever. The box was taped together and falling apart. I was very disappointed in the extremely bad quality of this product.,607,144,7.0
95,2393,2394,__label1__,2,N,Grocery,B000FFLTM8,"Dr. McDougall's Right Foods Non-Dairy Hot Cereal, Cranberry Almond Made With Organic Power Grains, 3.1-Ounce Cups (Pack of 6)",This stuff is terrible,I bought this because I got reading all the fantastic 5 star reviews. This stuff is so terrible I couldn't take more than a few bites and threw the rest in the garbage. Now I'm stuck with 5 more soups left that I'll just donate to the homeless.,676,439,7.0
96,2420,2421,__label1__,2,N,Grocery,B002RBTVC8,"Lindt LINDOR White Chocolate Truffles, 60 Count Box",Arrived melted,"They arrived melted. Furthermore, they were melted in the supermarket, too. I had to let them in the fridge for a while because I am nuts about them.",681,459,1.0
97,2455,2456,__label1__,2,N,Grocery,B000EY5COQ,"Meyenberg Whole Powdered Goat Milk, Vitamin D, 4 Ounce (Pack of 12)",Affordable goat milk!,"I love to feed my kids with goat milk. But to buy it fresh from the farm is so expensive, so this is a great substitute. I started my kids on this when I stopped nursing and they've loved it ever since. They eat it in their cereal and drink it straight from the cup. I think goat's milk is the next best thing to breast milk!",681,630,70.0
98,2562,2563,__label1__,2,Y,Grocery,B00B737P8E,"Brew & Save Refillable K-Cup for Keurig 2.0 and 1.0 Brewers, 5-Count",not working,I aquired this product wanting me and my husband could use it for coffee so we wouldn't should spend so significantly on K-Cups. This doesn't work at all. It makes a terrible cup of coffee.,677,470,43.0
99,2600,2601,__label1__,2,N,Grocery,B006ZQ1TF8,GreenMax Boba Milk Tea Powder 24.5 Oz - Green Tea Flavor,powdery not much green tea flavor,"Purchased this at chinese market for under 7 bucks so this is a rip, although they may have to compensate for shipping.<br />It is not much of a green tea powder taste however, mostly milky tea.",677,489,12.0
100,2616,2617,__label1__,1,N,Grocery,B003V5HEXC,"TEECCINO TEE-BAG,OG2,CHOC HERB, 10 BAG",Simply terrible,"I tried to give this one a chance even when none of my friends liked it and even when my husband couldn't stand a single sip. However, it just was not meant to be since it's just not our cup of – whatever this is...",668,269,6.0
101,2897,2898,__label1__,1,N,Grocery,B00K6GNXD4,"Bulletproof Upgraded Coffee Cartridges, 30 Count",Seriously?,Joe Rogan spent money on testing Dave Asprey's claims about myotoxins being in 70% of coffee in the United States.<br /><br />What did that result in?<br /><br />Change of advertisement (Above):<br /><br />Low in mycotoxins<br />Mechanically Processed<br />Small batch roasted by the #1 roaster in the United States<br /><br />--<br /><br />Avoid this overpriced coffee.  They're selling you're lack of intelligence to discern the truth.,677,489,16.0
102,2913,2914,__label1__,1,N,Grocery,B00IMBSGNW,CCnature Organic Matcha Green Tea Powder 1lb.,New update on Japanese Matcha from FDA - 3 Apr 2015 Warning,"Since I can not share links on amazon I highly recommend you search &#34;Import Alert 99-33&#34; FDA on google, you will see that FDA has revised it's import guideline from japan once cleared radiation products. Stay alert, stay safe my friends.",681,506,1.0
103,2956,2957,__label1__,2,N,Grocery,B001CFMGDG,"Tart Is Smart Tart Cherry Concentrate, 16-Ounce Bottle",bottle was out of date,This stuff tastes fine. It is too early to tell if there is any difference in how it makes me feel. What really surprised me was that the bottle was out of date. I would have returned it but why the hassle? Someone had to know they were sending out something that was beyond the expiration date.,682,371,5.0
104,2979,2980,__label1__,1,N,Grocery,B003VDC1B4,"NATURES PATH TSTR PASTRY FRSTD CHR PMGRNT O, 11 OZ",Overpriced,"I have to agree with the previous reviews here and call this product rather overpriced. They simply do not seem worth the money being asked for them, certainly not with the content that is being offered.",684,387,7.0
105,2998,2999,__label1__,2,N,Grocery,B0077972XU,Shirakiku Sushi Nori Seaweed Sheets - 50 Sheets,DRY BUT NOT TOO GOOD,This ws a very dry and thin nori. I prefer if it was thicker and crunchier. It is kind of rough instead. Hard to chew it through,663,311,6.0
106,3077,3078,__label1__,2,N,Grocery,B0033LAS2I,"EDEN FOODS VINEGAR UMEBOSHI, 5 OZ",Way to much salt for me,I bought this recently and I can't believe how much salt is in this vinegar.  2 teaspoons contain 1050mgs of sodium. The plums are picked in brine before vinegar is made. Way to much salt for me.  I would like to have seen the ingredient/nutrition label prior to buying.,681,566,33.0
